081441	8	116.42613607500	39.90722020700	20121108204100
081441	8	116.42472750800	39.90719337000	20121108203900
081441	8	116.42958135900	39.90521393600	20121108204100
081441	8	116.42613607500	39.90722020700	20121108204100
081441	8	116.42882616000	39.90725479600	20121108204100
081441	8	116.42882616000	39.90725479600	20121108204100
081441	8	116.42472750800	39.90719337000	20121108203900
081441	8	116.42958135900	39.90521393600	20121108204100
563347	14	116.43052384900	39.90737786300	20121108193000
563347	14	116.43005466100	39.90737959000	20121108193000
563347	14	116.42924933700	39.90737912200	20121108193000
563347	14	116.42876514200	39.90737883900	20121108193000
563347	14	116.42679234700	39.90735467500	20121108193000
563347	14	116.42478453700	39.90732348600	20121108193000
563849	8	116.42944054300	39.90990384000	20121108202200
563849	8	116.42954751400	39.90850201000	20121108202200
563849	8	116.42963543800	39.90632867800	20121108202600
563849	8	116.42960841500	39.90608450600	20121108202600
563849	8	116.42958135900	39.90521393600	20121108202600
564947	8	116.43052084300	39.90725778400	20121108160100
564947	8	116.43348203300	39.90725450600	20121108160100
564947	8	116.43052384900	39.90737786300	20121108160600
564947	8	116.43005466100	39.90737959000	20121108160700
564947	8	116.42924933700	39.90737912200	20121108160700
564947	8	116.42876514200	39.90737883900	20121108160700
564947	8	116.42679234700	39.90735467500	20121108160700
564947	8	116.42612407800	39.90734427900	20121108160700
564947	8	116.42478453700	39.90732348600	20121108160700
565439	6	116.42472750800	39.90719337000	20121108141100
565439	6	116.42613607500	39.90722020700	20121108141100
565439	6	116.42881114800	39.90712970700	20121108141100
565439	6	116.42891418200	39.90699768300	20121108141200
565439	6	116.43050882500	39.90702362800	20121108141200
565439	6	116.43057385800	39.90714874600	20121108141200
565439	6	116.43080295000	39.90714887900	20121108141200
565439	6	116.43269571000	39.90712896900	20121108141200
565439	6	116.43270370200	39.90689782600	20121108141200
566482	5	116.43052384900	39.90737786300	20121108152500
566482	5	116.43005466100	39.90737959000	20121108152500
566482	5	116.42924933700	39.90737912200	20121108152500
566482	5	116.42954751400	39.90850201000	20121108152500
566482	5	116.42963543800	39.90632867800	20121108152500
566482	5	116.42970740600	39.90515497200	20121108152500
566482	5	116.42981040300	39.90429548400	20121108152500
566482	5	116.42983340600	39.90415841000	20121108152500
566482	5	116.42978336300	39.90373010900	20121108152500
566482	5	116.42977235100	39.90357000100	20121108152500
566482	8	116.42472750800	39.90719337000	20121108201000
566482	8	116.42613607500	39.90722020700	20121108201000
566482	8	116.42882616000	39.90725479600	20121108201000
566482	8	116.42958135900	39.90521393600	20121108201000
567014	5	116.42944054300	39.90990384000	20121108223600
567014	5	116.42954751400	39.90850201000	20121108223900
567014	5	116.42963543800	39.90632867800	20121108223900
567014	5	116.42970740600	39.90515497200	20121108223900
567014	5	116.42981040300	39.90429548400	20121108223900
567014	5	116.42983340600	39.90415841000	20121108223900
567014	5	116.42978336300	39.90373010900	20121108223900
567014	5	116.42977235100	39.90357000100	20121108223900
567174	12	116.42472750800	39.90719337000	20121108212900
567174	12	116.42613607500	39.90722020700	20121108212900
567174	12	116.42882616000	39.90725479600	20121108212900
567174	12	116.42922632200	39.90725502900	20121108212900
567174	12	116.43003164500	39.90725549800	20121108212900
567174	12	116.43052084300	39.90725778400	20121108212900
567174	12	116.43348203300	39.90725450600	20121108212900
581441	8	116.42472750800	39.90719337000	20121108203900
581441	8	116.42613607500	39.90722020700	20121108204100
581441	8	116.42882616000	39.90725479600	20121108204100
581441	8	116.42958135900	39.90521393600	20121108204100
481441	8	116.42613607500	39.90722020700	20121108204100
481441	8	116.42472750800	39.90719337000	20121108203900
481441	8	116.42958135900	39.90521393600	20121108204100
481441	8	116.42613607500	39.90722020700	20121108204100
481441	8	116.42882616000	39.90725479600	20121108204100
481441	8	116.42882616000	39.90725479600	20121108204100
481441	8	116.42472750800	39.90719337000	20121108203900
481441	8	116.42958135900	39.90521393600	20121108204100
581441	8	116.42472750800	39.90719337000	20121108203900
581441	8	116.42882616000	39.90725479600	20121108204100
581441	8	116.42958135900	39.90521393600	20121108204100
581441	8	116.42613607500	39.90722020700	20121108204100
563347	14	116.42478453700	39.90732348600	20121108193000
563347	14	116.42924933700	39.90737912200	20121108193000
563347	14	116.43005466100	39.90737959000	20121108193000
563347	14	116.42876514200	39.90737883900	20121108193000
563347	14	116.42876514200	39.90737883900	20121108193000
563347	14	116.43052384900	39.90737786300	20121108193000
563347	14	116.42612407800	39.90734427900	20121108193000
563347	14	116.42679234700	39.90735467500	20121108193000
463347	14	116.42478453700	39.90732348600	20121108193000
463347	14	116.42679234700	39.90735467500	20121108193000
463347	14	116.43052384900	39.90737786300	20121108193000
463347	14	116.43005466100	39.90737959000	20121108193000
463347	14	116.42924933700	39.90737912200	20121108193000
